date,Country,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,vaccine,total_vaccinations
2022-02-27,Nepal,Asia,1306,976865,14,11935,Johnson&Johnson,3098185
2022-02-27,Nepal,Asia,1306,976865,14,11935,Moderna,4624778
2022-02-27,Nepal,Asia,1306,976865,14,11935,AstraZeneca,9604902
2022-02-27,Nepal,Asia,1306,976865,14,11935,Pfizer-BioNTech,488291
2022-02-27,Nepal,Asia,1306,976865,14,11935,Sinopharm,19168455
2022-03-13,Nepal,Asia,436,977937,3,11950,Johnson&Johnson,3227586
2022-03-13,Nepal,Asia,436,977937,3,11950,Moderna,5322564
2022-03-13,Nepal,Asia,436,977937,3,11950,AstraZeneca,10206519
2022-03-13,Nepal,Asia,436,977937,3,11950,Pfizer-BioNTech,616757
2022-03-13,Nepal,Asia,436,977937,3,11950,Sinopharm,19418120
2022-03-20,Nepal,Asia,218,978155,0,11950,Johnson&Johnson,3273951
2022-03-20,Nepal,Asia,218,978155,0,11950,Moderna,5465909
2022-03-20,Nepal,Asia,218,978155,0,11950,AstraZeneca,10419934
2022-03-20,Nepal,Asia,218,978155,0,11950,Pfizer-BioNTech,616757
2022-03-20,Nepal,Asia,218,978155,0,11950,Sinopharm,19513291
2022-03-27,Nepal,Asia,177,978332,1,11951,Johnson&Johnson,3323818
2022-03-27,Nepal,Asia,177,978332,1,11951,Moderna,5589837
2022-03-27,Nepal,Asia,177,978332,1,11951,AstraZeneca,10677063
2022-03-27,Nepal,Asia,177,978332,1,11951,Pfizer-BioNTech,619997
2022-03-27,Nepal,Asia,177,978332,1,11951,Sinopharm,19566400
2021-02-14,Peru,South America,47703,1220748,4578,111530,Sinopharm,111018
2021-02-21,Peru,South America,48775,1269523,4912,116442,Sinopharm,202569
2021-02-28,Peru,South America,46840,1316363,4818,121260,Sinopharm,322405
2021-03-07,Peru,South America,41931,1358294,4832,126092,Pfizer-BioNTech,55
2021-03-07,Peru,South America,41931,1358294,4832,126092,Sinopharm,451959
2021-03-14,Peru,South America,44316,1402610,4522,130614,Pfizer-BioNTech,50683
2021-03-14,Peru,South America,44316,1402610,4522,130614,Sinopharm,557163
2021-03-21,Peru,South America,49035,1451645,4627,135241,Pfizer-BioNTech,174016
2021-03-21,Peru,South America,49035,1451645,4627,135241,Sinopharm,686900
2021-03-28,Peru,South America,60739,1512384,4724,139965,Pfizer-BioNTech,246286
2021-03-28,Peru,South America,60739,1512384,4724,139965,Sinopharm,735016
2021-04-04,Peru,South America,55961,1568345,5142,145107,Pfizer-BioNTech,302567
2021-04-04,Peru,South America,55961,1568345,5142,145107,Sinopharm,769207
2021-04-11,Peru,South America,60174,1628519,5341,150448,Pfizer-BioNTech,392945
2021-04-11,Peru,South America,60174,1628519,5341,150448,Sinopharm,850650
2021-04-18,Peru,South America,60532,1689051,5634,156082,Pfizer-BioNTech,579403
2021-04-18,Peru,South America,60532,1689051,5634,156082,Sinopharm,864096
2021-04-25,Peru,South America,56604,1745655,5727,161809,AstraZeneca,2817
2021-04-25,Peru,South America,56604,1745655,5727,161809,Pfizer-BioNTech,692052
2021-04-25,Peru,South America,56604,1745655,5727,161809,Sinopharm,881726
2021-05-02,Peru,South America,53790,1799445,5363,167172,AstraZeneca,90500
2021-05-02,Peru,South America,53790,1799445,5363,167172,Pfizer-BioNTech,912027
2021-05-02,Peru,South America,53790,1799445,5363,167172,Sinopharm,948315
2021-05-09,Peru,South America,40020,1839465,4869,172041,AstraZeneca,142976
2021-05-09,Peru,South America,40020,1839465,4869,172041,Pfizer-BioNTech,1195104
2021-05-09,Peru,South America,40020,1839465,4869,172041,Sinopharm,958893
2021-05-16,Peru,South America,39584,1879049,4243,176284,AstraZeneca,199950
2021-05-16,Peru,South America,39584,1879049,4243,176284,Pfizer-BioNTech,1617540
2021-05-16,Peru,South America,39584,1879049,4243,176284,Sinopharm,964588
2021-05-23,Peru,South America,36517,1915566,3628,179912,AstraZeneca,232596
2021-05-23,Peru,South America,36517,1915566,3628,179912,Pfizer-BioNTech,2255276
2021-05-23,Peru,South America,36517,1915566,3628,179912,Sinopharm,973577
2021-05-30,Peru,South America,31989,1947555,3131,183043,AstraZeneca,260730
2021-05-30,Peru,South America,31989,1947555,3131,183043,Pfizer-BioNTech,3006682
2021-05-30,Peru,South America,31989,1947555,3131,183043,Sinopharm,980625
2021-06-06,Peru,South America,28611,1976166,2770,185813,AstraZeneca,271415
2021-06-06,Peru,South America,28611,1976166,2770,185813,Pfizer-BioNTech,3458439
2021-06-06,Peru,South America,28611,1976166,2770,185813,Sinopharm,986053
2021-06-13,Peru,South America,21890,1998056,2287,188100,AstraZeneca,436301
2021-06-13,Peru,South America,21890,1998056,2287,188100,Pfizer-BioNTech,4454314
2021-06-13,Peru,South America,21890,1998056,2287,188100,Sinopharm,989703
2021-06-20,Peru,South America,25123,2023179,1833,189933,AstraZeneca,526564
2021-06-20,Peru,South America,25123,2023179,1833,189933,Pfizer-BioNTech,5141680
2021-06-20,Peru,South America,25123,2023179,1833,189933,Sinopharm,1039299
2021-06-27,Peru,South America,20083,2043262,1514,191447,AstraZeneca,577480
2021-06-27,Peru,South America,20083,2043262,1514,191447,Pfizer-BioNTech,5763248
2021-06-27,Peru,South America,20083,2043262,1514,191447,Sinopharm,1099548
2021-07-04,Peru,South America,17082,2060344,1455,192902,AstraZeneca,608780
2021-07-04,Peru,South America,17082,2060344,1455,192902,Pfizer-BioNTech,6781324
2021-07-04,Peru,South America,17082,2060344,1455,192902,Sinopharm,1135839
2021-07-11,Peru,South America,13842,2074186,1007,193909,AstraZeneca,654961
2021-07-11,Peru,South America,13842,2074186,1007,193909,Pfizer-BioNTech,7941810
2021-07-11,Peru,South America,13842,2074186,1007,193909,Sinopharm,1279891
2021-07-18,Peru,South America,15989,2090175,1026,194935,AstraZeneca,710549
2021-07-18,Peru,South America,15989,2090175,1026,194935,Pfizer-BioNTech,8898235
2021-07-18,Peru,South America,15989,2090175,1026,194935,Sinopharm,1556480
2021-07-25,Peru,South America,10964,2101139,761,195696,AstraZeneca,734237
2021-07-25,Peru,South America,10964,2101139,761,195696,Pfizer-BioNTech,9948968
2021-07-25,Peru,South America,10964,2101139,761,195696,Sinopharm,1985494
2021-08-01,Peru,South America,8155,2109294,595,196291,AstraZeneca,749142
2021-08-01,Peru,South America,8155,2109294,595,196291,Pfizer-BioNTech,10880821
2021-08-01,Peru,South America,8155,2109294,595,196291,Sinopharm,2206886
2021-08-08,Peru,South America,13263,2122557,527,196818,AstraZeneca,766776
2021-08-08,Peru,South America,13263,2122557,527,196818,Pfizer-BioNTech,11772980
2021-08-08,Peru,South America,13263,2122557,527,196818,Sinopharm,3068364
2021-08-15,Peru,South America,8780,2131337,461,197279,AstraZeneca,799596
2021-08-15,Peru,South America,8780,2131337,461,197279,Pfizer-BioNTech,12332695
